address_id,address_text,city,province,postal_code,latitude,longitude
ADR00214,"Blok Jl. Ciumbuleuit No. 62, RT 04/RW 01",Yogyakarta,DI Yogyakarta,95152,-50.571254,-69.887119
ADR00215,"Jl. Gang Cikutra Barat No. 102, RT 02/RW 09",Denpasar,Bali,07137,12.9230775,25.695938
ADR00216,"Jl. Jalan Kapten Muslihat No. 89, RT 11/RW 07",Jakarta,DKI Jakarta,60605,-73.917118,45.365885
ADR00217,"Gang Jalan Setiabudhi No. 66, RT 07/RW 03",Semarang,Jawa Tengah,18328,-16.0472605,-168.190835
ADR00218,"Jl. Gg. Pelajar Pejuang No. 79, RT 12/RW 05",Yogyakarta,DI Yogyakarta,79043,48.554965,123.415107
ADR00219,"Komp. Gg. Merdeka No. 188, RT 02/RW 09",Bandung,Jawa Barat,73246,-60.7045485,8.39457
ADR00220,"Gang Jalan Jakarta No. 147, RT 02/RW 02",Semarang,Jawa Tengah,11341,-11.204431,116.462633
ADR00221,"Jalan Jl. Veteran No. 28, RT 14/RW 09",Jakarta,DKI Jakarta,65835,80.7363075,-86.316735
ADR00222,"Gang Jalan Jayawijaya No. 53, RT 10/RW 02",Makassar,Sulawesi Selatan,96885,19.490182,-165.558991
ADR00223,"Perum. Gang Raya Ujungberung No. 195, RT 13/RW 09",Makassar,Sulawesi Selatan,84709,-32.2262435,-136.715609
ADR00224,"Gang Gang Ahmad Yani No. 53, RT 01/RW 02",Makassar,Sulawesi Selatan,59123,69.551959,-44.228021
ADR00225,"Komp. Gang Kendalsari No. 156, RT 03/RW 06",Medan,Sumatera Utara,07845,32.02306,89.626659
ADR00226,"Jalan Gang Kutisari Selatan No. 17, RT 02/RW 07",Denpasar,Bali,23077,-59.259156,-13.795581
ADR00227,"Jalan Gang BKR No. 21, RT 05/RW 08",Jakarta,DKI Jakarta,86011,46.272905,-45.820899
ADR00228,"Gg. Gang Kendalsari No. 38, RT 14/RW 09",Semarang,Jawa Tengah,08189,54.86982,-127.763296
ADR00229,"Gg. Gg. Ahmad Dahlan No. 160, RT 07/RW 09",Semarang,Jawa Tengah,11047,-89.1227145,93.076087
ADR00230,"Jalan Gang Pasir Koja No. 103, RT 09/RW 09",Makassar,Sulawesi Selatan,53256,36.1429925,-108.127468
ADR00231,"Komp. Jl. Ahmad Yani No. 82, RT 03/RW 02",Medan,Sumatera Utara,11094,7.24471,-109.210156
ADR00232,"Gang Gang Ahmad Dahlan No. 155, RT 07/RW 10",Denpasar,Bali,16551,-9.457806,52.810171
ADR00233,"Komp. Jl. Abdul Muis No. 194, RT 07/RW 08",Medan,Sumatera Utara,88887,82.3766225,46.212845
ADR00234,"Jl. Jalan Rajawali Timur No. 92, RT 09/RW 02",Surabaya,Jawa Timur,77222,46.1162905,17.949126
ADR00235,"Jl. Gang Indragiri No. 155, RT 04/RW 03",Surabaya,Jawa Timur,14935,-12.8675295,107.919719
ADR00236,"Jl. Jl. Yos Sudarso No. 21, RT 10/RW 02",Bandung,Jawa Barat,27619,73.0752045,-158.107856
ADR00237,"Komp. Gg. Waringin No. 123, RT 13/RW 01",Denpasar,Bali,31102,-4.3620945,-76.277414
ADR00238,"Jl. Gang Indragiri No. 103, RT 02/RW 03",Makassar,Sulawesi Selatan,35851,3.1339465,178.195512
ADR00239,"Jl. Gg. Joyoboyo No. 2, RT 14/RW 03",Bandung,Jawa Barat,00746,36.96498,-107.872084
ADR00240,"Jl. Gg. Wonoayu No. 103, RT 13/RW 02",Yogyakarta,DI Yogyakarta,18821,-77.3913635,55.810982
ADR00241,"Jalan Jalan Raya Ujungberung No. 86, RT 12/RW 04",Denpasar,Bali,58704,-51.3192345,17.86143
ADR00242,"Komp. Gg. Rawamangun No. 54, RT 01/RW 06",Makassar,Sulawesi Selatan,96732,10.1914675,-34.389382
ADR00243,"Jl. Gang Astana Anyar No. 62, RT 07/RW 08",Yogyakarta,DI Yogyakarta,02873,43.0038875,-111.781899
ADR00244,"Jl. Jl. Siliwangi No. 149, RT 08/RW 09",Denpasar,Bali,12166,-41.712719,143.733835
ADR00245,"Gang Gang M.T Haryono No. 64, RT 11/RW 04",Bandung,Jawa Barat,73428,61.3376755,-148.468709
ADR00246,"Gg. Jalan Suniaraja No. 71, RT 15/RW 10",Bandung,Jawa Barat,44606,45.8788075,102.982233
ADR00247,"Jl. Jalan Ir. H. Djuanda No. 152, RT 07/RW 07",Semarang,Jawa Tengah,91330,-15.397119,-20.365741
ADR00248,"Jalan Jl. Ronggowarsito No. 18, RT 14/RW 10",Semarang,Jawa Tengah,34856,-22.418567,7.932782
ADR00249,"Jalan Gg. Rajawali Timur No. 153, RT 10/RW 04",Makassar,Sulawesi Selatan,24044,-64.085236,37.285155
ADR00250,"Jalan Jl. W.R. Supratman No. 39, RT 07/RW 05",Denpasar,Bali,41700,-73.248936,-61.483555
ADR00251,"Jl. Gg. Kutai No. 88, RT 07/RW 01",Semarang,Jawa Tengah,47421,-54.383217,-158.999837
ADR00252,"Jl. Gang Asia Afrika No. 120, RT 04/RW 05",Semarang,Jawa Tengah,80856,69.3142635,-176.545155
ADR00253,"Jl. Jl. Medokan Ayu No. 184, RT 07/RW 08",Bandung,Jawa Barat,08880,27.826468,-104.446694
ADR00254,"Gang Jalan Cikutra Barat No. 184, RT 11/RW 03",Makassar,Sulawesi Selatan,53087,33.999202,-101.67858
ADR00255,"Jl. Gg. Kutisari Selatan No. 21, RT 15/RW 05",Surabaya,Jawa Timur,67349,-5.4147395,100.282913
ADR00256,"Jl. Jalan Dipatiukur No. 43, RT 09/RW 03",Semarang,Jawa Tengah,00858,-3.400273,-34.49008
ADR00257,"Jl. Gg. Sukajadi No. 196, RT 13/RW 08",Jakarta,DKI Jakarta,16792,-60.341996,-103.23701
ADR00258,"Blok Jalan Rungkut Industri No. 102, RT 05/RW 10",Bandung,Jawa Barat,26171,47.767004,44.922576
ADR00259,"Perum. Jalan Otto Iskandardinata No. 117, RT 03/RW 02",Denpasar,Bali,83720,-71.8273705,54.627886
ADR00260,"Jalan Gang Pasirkoja No. 35, RT 05/RW 08",Medan,Sumatera Utara,13325,58.69627,-130.82272
ADR00261,"Jl. Jalan Pasir Koja No. 144, RT 11/RW 01",Yogyakarta,DI Yogyakarta,30043,13.0600895,-102.901753
ADR00262,"Gang Gang Ahmad Yani No. 151, RT 15/RW 10",Yogyakarta,DI Yogyakarta,53930,2.234222,118.826678
ADR00263,"Komp. Gg. Sukabumi No. 35, RT 04/RW 02",Semarang,Jawa Tengah,40466,-65.2097205,-165.118594
ADR00264,"Gg. Jl. Bangka Raya No. 189, RT 15/RW 03",Surabaya,Jawa Timur,95816,-65.4207255,104.112042
ADR00265,"Jl. Jl. Joyoboyo No. 193, RT 10/RW 05",Semarang,Jawa Tengah,53661,-9.7540825,11.462431
ADR00266,"Gang Jl. M.H Thamrin No. 81, RT 01/RW 06",Bandung,Jawa Barat,87850,-29.010698,69.0483
ADR00267,"Jalan Jalan Sukajadi No. 113, RT 05/RW 07",Surabaya,Jawa Timur,25142,87.3369305,174.327472
ADR00268,"Blok Jalan Ahmad Dahlan No. 145, RT 02/RW 07",Medan,Sumatera Utara,24152,-72.0784385,-96.483645
ADR00269,"Jl. Jl. Lembong No. 30, RT 03/RW 09",Yogyakarta,DI Yogyakarta,30060,-26.9424885,168.902877
ADR00270,"Jalan Gg. Rungkut Industri No. 140, RT 13/RW 10",Denpasar,Bali,73775,26.947874,158.428171
ADR00271,"Jl. Jalan Asia Afrika No. 159, RT 11/RW 01",Bandung,Jawa Barat,52072,0.598736,146.967666
ADR00272,"Gg. Jalan Kebonjati No. 109, RT 07/RW 08",Jakarta,DKI Jakarta,64941,-38.1044535,-52.957354
ADR00273,"Jl. Gg. Raya Setiabudhi No. 134, RT 06/RW 07",Jakarta,DKI Jakarta,22554,76.8742495,-42.759471
ADR00274,"Komp. Jl. Monginsidi No. 166, RT 10/RW 04",Semarang,Jawa Tengah,14136,-35.602219,-100.5953
ADR00275,"Jalan Gang Ahmad Dahlan No. 77, RT 03/RW 09",Jakarta,DKI Jakarta,13333,-87.103489,6.716594
ADR00276,"Jl. Jalan Medokan Ayu No. 88, RT 09/RW 08",Medan,Sumatera Utara,11137,-52.5051165,-69.063628
ADR00277,"Jalan Gang Wonoayu No. 131, RT 09/RW 07",Makassar,Sulawesi Selatan,82135,79.6730645,-85.553337
ADR00278,"Jl. Jl. Gedebage Selatan No. 107, RT 02/RW 09",Yogyakarta,DI Yogyakarta,18909,57.444695,-64.013763
ADR00279,"Jl. Gg. Indragiri No. 68, RT 14/RW 01",Yogyakarta,DI Yogyakarta,33091,-39.4688095,97.171789
ADR00280,"Gang Gg. Asia Afrika No. 141, RT 01/RW 06",Bandung,Jawa Barat,08289,19.256919,172.798618
ADR00281,"Komp. Jl. Pasteur No. 33, RT 06/RW 03",Denpasar,Bali,35862,55.5838325,-46.778046
ADR00282,"Jl. Jalan Siliwangi No. 147, RT 08/RW 10",Bandung,Jawa Barat,79680,32.7495175,38.965532
ADR00283,"Jl. Jalan Jend. Sudirman No. 58, RT 05/RW 07",Yogyakarta,DI Yogyakarta,46442,-36.4112195,172.232788
ADR00284,"Jl. Gang Pasteur No. 188, RT 02/RW 06",Semarang,Jawa Tengah,09270,-51.0138585,129.673902
ADR00285,"Jl. Gg. Soekarno Hatta No. 138, RT 12/RW 01",Denpasar,Bali,22489,58.2977615,-160.149557
ADR00286,"Jalan Gg. Rawamangun No. 102, RT 06/RW 09",Bandung,Jawa Barat,89836,-38.9362635,167.595313
ADR00287,"Gang Gg. Wonoayu No. 152, RT 11/RW 05",Semarang,Jawa Tengah,58668,-61.3631555,-33.35181
ADR00288,"Jl. Jl. Pasteur No. 55, RT 02/RW 08",Denpasar,Bali,54536,32.0514015,124.237503
ADR00289,"Gang Jl. Veteran No. 132, RT 13/RW 09",Jakarta,DKI Jakarta,34570,46.042323,179.459478
ADR00290,"Jl. Jl. Waringin No. 83, RT 04/RW 03",Semarang,Jawa Tengah,96614,-7.8836275,174.300445
ADR00291,"Jl. Gang Soekarno Hatta No. 119, RT 04/RW 04",Medan,Sumatera Utara,90895,36.3242005,-114.023049
ADR00292,"Jl. Gg. Cihampelas No. 79, RT 07/RW 07",Makassar,Sulawesi Selatan,11402,-45.237569,173.639237
ADR00293,"Gang Gg. Kutai No. 185, RT 15/RW 05",Semarang,Jawa Tengah,06585,4.4660225,-86.78659
ADR00294,"Gang Gg. Asia Afrika No. 14, RT 04/RW 09",Yogyakarta,DI Yogyakarta,43604,53.3664085,96.035373
ADR00295,"Gang Gang Cikutra Timur No. 110, RT 12/RW 08",Makassar,Sulawesi Selatan,74575,28.4308175,36.174113
ADR00296,"Blok Gg. Suryakencana No. 124, RT 01/RW 10",Jakarta,DKI Jakarta,69008,65.946341,173.607977
ADR00297,"Gang Jalan H.J Maemunah No. 139, RT 06/RW 08",Surabaya,Jawa Timur,36590,34.864093,71.467718
ADR00298,"Jl. Gang Cempaka No. 18, RT 15/RW 02",Denpasar,Bali,33409,32.538211,-151.177724
ADR00299,"Gg. Gang Sadang Serang No. 82, RT 13/RW 05",Jakarta,DKI Jakarta,13334,-28.971877,-132.094315
ADR00300,"Jalan Jalan Rajiman No. 53, RT 08/RW 08",Surabaya,Jawa Timur,96318,45.9815745,11.223008
ADR00301,"Jl. Gg. Asia Afrika No. 103, RT 10/RW 08",Semarang,Jawa Tengah,61015,49.780147,-8.274614
ADR00302,"Jl. Gg. Laswi No. 50, RT 09/RW 01",Makassar,Sulawesi Selatan,31078,78.298008,0.619983
ADR00303,"Gang Gang Monginsidi No. 91, RT 01/RW 08",Medan,Sumatera Utara,62054,-53.908175,-170.062828
ADR00304,"Jl. Jl. M.T Haryono No. 173, RT 06/RW 09",Denpasar,Bali,68272,17.1831495,-58.206982
ADR00305,"Jalan Jalan Ciwastra No. 91, RT 11/RW 10",Surabaya,Jawa Timur,49774,-60.989573,115.131447
ADR00306,"Jl. Jl. Rawamangun No. 199, RT 15/RW 01",Makassar,Sulawesi Selatan,51319,-17.356132,102.240127
ADR00307,"Jl. Jl. Rawamangun No. 92, RT 11/RW 08",Jakarta,DKI Jakarta,34394,26.0075785,-54.901102
ADR00308,"Komp. Gang Dr. Djunjunan No. 80, RT 07/RW 01",Medan,Sumatera Utara,83547,-28.0208865,70.524515
ADR00309,"Jl. Gang Erlangga No. 123, RT 14/RW 08",Medan,Sumatera Utara,47274,32.2222995,139.687301
ADR00310,"Gang Jl. Suryakencana No. 96, RT 05/RW 07",Makassar,Sulawesi Selatan,71233,23.8052715,57.953288
ADR00311,"Jalan Jl. Dr. Djunjunan No. 182, RT 11/RW 01",Yogyakarta,DI Yogyakarta,54237,-24.185052,136.275489
ADR00312,"Jl. Gang Kapten Muslihat No. 191, RT 04/RW 08",Medan,Sumatera Utara,41458,53.1736505,42.085702
ADR00313,"Gang Jl. Suniaraja No. 64, RT 04/RW 01",Yogyakarta,DI Yogyakarta,32359,-81.2207275,33.934187
ADR00314,"Jl. Jl. S. Parman No. 110, RT 15/RW 04",Medan,Sumatera Utara,75548,-13.2273175,-159.878924
ADR00315,"Jl. Gg. Jakarta No. 6, RT 13/RW 03",Denpasar,Bali,09979,49.536153,98.132405
ADR00316,"Gg. Gang Tubagus Ismail No. 166, RT 06/RW 01",Medan,Sumatera Utara,19666,28.71071,127.253475
ADR00317,"Jl. Jl. Yos Sudarso No. 57, RT 03/RW 02",Semarang,Jawa Tengah,60798,70.336325,-157.700016
ADR00318,"Gang Jalan Asia Afrika No. 89, RT 11/RW 06",Yogyakarta,DI Yogyakarta,98338,-71.120484,-172.927277
ADR00319,"Gang Jl. Surapati No. 195, RT 04/RW 06",Bandung,Jawa Barat,40831,73.6237355,-0.523818
ADR00320,"Jl. Gg. Pasirkoja No. 168, RT 14/RW 03",Semarang,Jawa Tengah,74456,-38.1193105,-84.41414
ADR00321,"Gang Gg. Asia Afrika No. 73, RT 08/RW 08",Medan,Sumatera Utara,46788,87.322689,-25.411017
ADR00322,"Gang Gg. Joyoboyo No. 86, RT 04/RW 06",Yogyakarta,DI Yogyakarta,47420,-82.363298,-111.490867
ADR00323,"Jalan Jl. Rajawali Barat No. 111, RT 01/RW 06",Bandung,Jawa Barat,71424,-38.320045,90.210008
ADR00324,"Gg. Jl. Pacuan Kuda No. 9, RT 05/RW 05",Medan,Sumatera Utara,24928,58.221628,-20.942968
ADR00325,"Jl. Gg. Rungkut Industri No. 128, RT 07/RW 02",Medan,Sumatera Utara,57385,-27.2665285,156.804645
ADR00326,"Jl. Gang Dr. Djunjunan No. 78, RT 01/RW 09",Denpasar,Bali,20721,-4.727785,126.193986
ADR00327,"Jl. Gg. Sukajadi No. 118, RT 09/RW 06",Bandung,Jawa Barat,22247,85.001346,-160.961249
ADR00328,"Jl. Jl. H.J Maemunah No. 13, RT 03/RW 10",Denpasar,Bali,33780,-74.01017,28.489504
ADR00329,"Jl. Jalan Kendalsari No. 91, RT 06/RW 09",Jakarta,DKI Jakarta,42938,7.19203,-4.648739
ADR00330,"Jl. Jalan Cempaka No. 99, RT 02/RW 09",Denpasar,Bali,20082,86.650034,-111.314143
ADR00331,"Jl. Gang Kutai No. 75, RT 01/RW 08",Yogyakarta,DI Yogyakarta,30610,47.3777505,19.176214
ADR00332,"Jalan Gang Cikutra Barat No. 117, RT 03/RW 04",Yogyakarta,DI Yogyakarta,19364,-89.5120595,25.140842
ADR00333,"Gang Jalan Soekarno Hatta No. 27, RT 11/RW 01",Bandung,Jawa Barat,18222,-12.8313245,-119.499674
ADR00334,"Komp. Jl. Joyoboyo No. 36, RT 10/RW 01",Bandung,Jawa Barat,01023,-41.9788635,-75.47095
ADR00335,"Jl. Jl. Lembong No. 106, RT 15/RW 03",Denpasar,Bali,85814,-39.904281,85.70263
ADR00336,"Gang Gg. BKR No. 183, RT 07/RW 09",Yogyakarta,DI Yogyakarta,21491,15.377948,-130.018288
ADR00337,"Jalan Jl. Kutisari Selatan No. 29, RT 07/RW 02",Bandung,Jawa Barat,32105,73.9295895,77.387337
ADR00338,"Jl. Jalan Kapten Muslihat No. 118, RT 06/RW 04",Surabaya,Jawa Timur,43519,83.8558805,-16.433355
ADR00339,"Perum. Gg. Rungkut Industri No. 63, RT 12/RW 01",Surabaya,Jawa Timur,76301,69.608196,171.900745
ADR00340,"Jl. Jl. Sentot Alibasa No. 119, RT 01/RW 07",Bandung,Jawa Barat,31670,-68.9668405,178.455023
ADR00341,"Jl. Jalan Abdul Muis No. 41, RT 13/RW 05",Jakarta,DKI Jakarta,88206,-19.57148,176.761142
ADR00342,"Gg. Gang Ir. H. Djuanda No. 99, RT 03/RW 08",Makassar,Sulawesi Selatan,09832,42.817764,-77.744256
ADR00343,"Jalan Gang Ir. H. Djuanda No. 176, RT 10/RW 08",Semarang,Jawa Tengah,97252,-76.209733,162.340886
ADR00344,"Jl. Gang Sentot Alibasa No. 129, RT 05/RW 08",Denpasar,Bali,79167,-70.7430725,-103.579717
ADR00345,"Gg. Gang Pasteur No. 132, RT 10/RW 01",Denpasar,Bali,13059,30.9409735,-109.884424
ADR00346,"Jalan Jalan Pacuan Kuda No. 81, RT 15/RW 02",Surabaya,Jawa Timur,49707,89.2199785,-73.896481
ADR00347,"Gg. Gg. Stasiun Wonokromo No. 117, RT 08/RW 06",Medan,Sumatera Utara,88786,-58.9070475,128.358953
ADR00348,"Jl. Jl. Tebet Barat Dalam No. 149, RT 10/RW 02",Bandung,Jawa Barat,28540,-18.031365,-172.488274
ADR00349,"Jalan Gg. Dipatiukur No. 106, RT 10/RW 08",Makassar,Sulawesi Selatan,68450,-63.081884,-8.595541
ADR00350,"Perum. Jalan Jend. A. Yani No. 75, RT 07/RW 06",Bandung,Jawa Barat,84819,-85.2025645,38.759928
ADR00351,"Gg. Gg. Rumah Sakit No. 73, RT 01/RW 04",Jakarta,DKI Jakarta,78147,-80.445378,3.342493
ADR00352,"Jl. Gang Kendalsari No. 122, RT 13/RW 07",Jakarta,DKI Jakarta,17291,-44.29798,34.861837
ADR00353,"Blok Gg. Pacuan Kuda No. 30, RT 07/RW 06",Semarang,Jawa Tengah,45338,-10.0719295,-68.125384
ADR00354,"Jl. Jl. Veteran No. 159, RT 04/RW 03",Jakarta,DKI Jakarta,88331,-76.4740005,-85.349068
ADR00355,"Gang Gg. Jakarta No. 179, RT 04/RW 05",Semarang,Jawa Tengah,56459,50.551434,-174.764148
ADR00356,"Jl. Gg. Pasir Koja No. 32, RT 15/RW 02",Jakarta,DKI Jakarta,58565,75.3848655,15.742169
ADR00357,"Jl. Gg. Pasir Koja No. 111, RT 11/RW 06",Bandung,Jawa Barat,95044,89.4440845,161.693848
ADR00358,"Jalan Jalan Asia Afrika No. 113, RT 05/RW 02",Bandung,Jawa Barat,45549,-66.6827295,-81.97968
ADR00359,"Gang Jl. Dipenogoro No. 92, RT 10/RW 01",Yogyakarta,DI Yogyakarta,94944,-54.7348615,-81.353208
ADR00360,"Jalan Jl. Wonoayu No. 22, RT 04/RW 04",Surabaya,Jawa Timur,87427,70.9705945,40.296348
ADR00361,"Jalan Jl. Pelajar Pejuang No. 129, RT 15/RW 06",Semarang,Jawa Tengah,50947,52.6627275,170.178443
ADR00362,"Perum. Gang Cikutra Timur No. 145, RT 05/RW 06",Yogyakarta,DI Yogyakarta,38828,89.9393555,-145.911941
ADR00363,"Jalan Gg. Ahmad Yani No. 118, RT 07/RW 04",Jakarta,DKI Jakarta,51211,45.277181,137.328944
ADR00364,"Komp. Gang Jamika No. 74, RT 15/RW 09",Bandung,Jawa Barat,11665,9.0099985,29.483823
ADR00365,"Jl. Gg. Merdeka No. 165, RT 11/RW 01",Medan,Sumatera Utara,04335,65.950639,-158.237124
ADR00366,"Gang Gg. Suniaraja No. 92, RT 02/RW 06",Semarang,Jawa Tengah,07556,62.188944,-26.608158
ADR00367,"Jl. Gg. Sukajadi No. 124, RT 01/RW 09",Jakarta,DKI Jakarta,35928,-37.6088025,150.483416
ADR00368,"Gang Jalan Soekarno Hatta No. 139, RT 09/RW 01",Makassar,Sulawesi Selatan,74161,23.642897,15.395956
ADR00369,"Blok Gang Raya Setiabudhi No. 175, RT 03/RW 10",Surabaya,Jawa Timur,64063,-24.6048135,25.536789
ADR00370,"Gang Gang Monginsidi No. 116, RT 04/RW 05",Surabaya,Jawa Timur,17110,23.394736,126.208667
ADR00371,"Jl. Gang Joyoboyo No. 3, RT 06/RW 07",Surabaya,Jawa Timur,93924,66.938589,164.986456
ADR00372,"Jalan Jalan Moch. Ramdan No. 136, RT 03/RW 08",Makassar,Sulawesi Selatan,43692,45.088463,-10.585812
ADR00373,"Komp. Gg. Veteran No. 178, RT 14/RW 05",Bandung,Jawa Barat,83794,29.179778,60.162779
ADR00374,"Gg. Jalan Yos Sudarso No. 32, RT 05/RW 03",Denpasar,Bali,33601,-75.713398,72.209513
ADR00375,"Komp. Gang Sukajadi No. 150, RT 09/RW 04",Semarang,Jawa Tengah,53450,-34.995535,-3.78343
ADR00376,"Gg. Gg. Tebet Barat Dalam No. 151, RT 13/RW 03",Jakarta,DKI Jakarta,49806,-60.7142785,94.475877
ADR00377,"Jl. Gang Rajawali Barat No. 139, RT 15/RW 02",Denpasar,Bali,60857,15.021658,-15.782185
ADR00378,"Jl. Jalan Laswi No. 168, RT 12/RW 06",Semarang,Jawa Tengah,32428,25.7061835,37.293027
ADR00379,"Gang Jl. Yos Sudarso No. 36, RT 03/RW 08",Yogyakarta,DI Yogyakarta,92173,20.0859075,27.920077
ADR00380,"Gang Gang Veteran No. 26, RT 03/RW 05",Makassar,Sulawesi Selatan,39060,41.152426,-94.765938
ADR00381,"Gg. Gang Jamika No. 56, RT 03/RW 04",Semarang,Jawa Tengah,65761,-20.5172285,66.712056
ADR00382,"Komp. Gang Setiabudhi No. 79, RT 13/RW 05",Surabaya,Jawa Timur,16402,-47.6422025,32.0399
ADR00383,"Jl. Jl. Kiaracondong No. 197, RT 11/RW 03",Semarang,Jawa Tengah,94572,-18.4173925,-39.040227
ADR00384,"Gg. Gg. Bangka Raya No. 144, RT 10/RW 05",Yogyakarta,DI Yogyakarta,82614,51.012485,161.624261
ADR00385,"Jl. Jl. Indragiri No. 127, RT 09/RW 02",Jakarta,DKI Jakarta,78183,-35.3353725,98.83801
ADR00386,"Perum. Gg. Antapani Lama No. 98, RT 11/RW 03",Bandung,Jawa Barat,31566,39.7352535,-174.920896
ADR00387,"Gang Jalan Pacuan Kuda No. 115, RT 02/RW 02",Makassar,Sulawesi Selatan,85198,-36.5137915,111.568299
ADR00388,"Jalan Jalan Suniaraja No. 198, RT 12/RW 10",Surabaya,Jawa Timur,24989,7.728899,43.710462
ADR00389,"Jl. Jl. Cihampelas No. 134, RT 09/RW 05",Makassar,Sulawesi Selatan,08975,51.7118785,26.64631
ADR00390,"Gang Jl. Pasirkoja No. 6, RT 15/RW 08",Bandung,Jawa Barat,44161,16.3043395,37.844828
ADR00391,"Jalan Jl. Abdul Muis No. 4, RT 05/RW 02",Surabaya,Jawa Timur,35485,-37.971783,127.847743
ADR00392,"Gang Jalan Medokan Ayu No. 1, RT 09/RW 04",Surabaya,Jawa Timur,48088,-88.365157,-11.163585
ADR00393,"Jl. Gang Indragiri No. 43, RT 09/RW 06",Semarang,Jawa Tengah,58402,-9.4402615,136.691027
ADR00394,"Gg. Gg. Cikutra Timur No. 191, RT 12/RW 06",Bandung,Jawa Barat,89927,62.4924925,-56.551807
ADR00395,"Jl. Gang Pasirkoja No. 113, RT 13/RW 09",Yogyakarta,DI Yogyakarta,58905,27.4815535,-71.420322
ADR00396,"Jl. Jl. Kutai No. 26, RT 07/RW 05",Medan,Sumatera Utara,26145,29.5105065,163.64165
ADR00397,"Gang Gg. Soekarno Hatta No. 145, RT 01/RW 09",Semarang,Jawa Tengah,63630,6.2917465,-120.670454
ADR00398,"Jalan Jl. Tubagus Ismail No. 188, RT 09/RW 08",Medan,Sumatera Utara,79963,-66.038518,67.308191
ADR00399,"Jl. Jl. Kiaracondong No. 83, RT 01/RW 04",Denpasar,Bali,68369,80.287229,-0.993506
ADR00400,"Jl. Jalan Medokan Ayu No. 198, RT 12/RW 05",Yogyakarta,DI Yogyakarta,15034,-35.1709395,-115.859925
ADR00401,"Jalan Jalan Kendalsari No. 2, RT 14/RW 05",Makassar,Sulawesi Selatan,35621,-25.9465905,-39.402619
ADR00402,"Jl. Jl. Soekarno Hatta No. 118, RT 10/RW 02",Denpasar,Bali,12057,-6.7593185,151.221511
ADR00403,"Jl. Jl. Merdeka No. 2, RT 01/RW 09",Makassar,Sulawesi Selatan,06828,74.106109,62.040334
ADR00404,"Gang Gg. BKR No. 152, RT 03/RW 02",Bandung,Jawa Barat,45645,-27.3824485,-116.008633
ADR00405,"Jl. Gg. Suniaraja No. 171, RT 06/RW 08",Makassar,Sulawesi Selatan,70096,-79.079569,114.821856
ADR00406,"Jalan Gang Rajawali Timur No. 135, RT 05/RW 07",Denpasar,Bali,35934,7.7033495,171.774122
ADR00407,"Jl. Jalan Tubagus Ismail No. 12, RT 06/RW 06",Denpasar,Bali,56336,-84.929735,38.936074
ADR00408,"Blok Jl. Tebet Barat Dalam No. 139, RT 12/RW 09",Jakarta,DKI Jakarta,32312,-39.0144195,-168.439403
ADR00409,"Jl. Gg. Yos Sudarso No. 9, RT 11/RW 02",Bandung,Jawa Barat,68473,-79.4573615,111.245455
ADR00410,"Gg. Gg. Kutisari Selatan No. 137, RT 07/RW 09",Yogyakarta,DI Yogyakarta,35034,-55.657805,-156.44332
ADR00411,"Gg. Jalan S. Parman No. 59, RT 02/RW 06",Denpasar,Bali,80424,58.8416375,-2.782266
ADR00412,"Gang Jl. Kapten Muslihat No. 84, RT 11/RW 10",Semarang,Jawa Tengah,88392,-70.41516,-144.998782
ADR00413,"Gang Jalan KH Amin Jasuta No. 129, RT 12/RW 05",Medan,Sumatera Utara,78587,-27.263844,-75.810937
ADR00414,"Jalan Gang Sukabumi No. 150, RT 10/RW 04",Jakarta,DKI Jakarta,66829,-34.236047,-150.763442
ADR00415,"Gang Gg. Laswi No. 12, RT 10/RW 02",Semarang,Jawa Tengah,03877,-11.983182,52.209631
ADR00416,"Gg. Jalan S. Parman No. 105, RT 13/RW 06",Surabaya,Jawa Timur,08825,31.053224,-163.561403
ADR00417,"Gang Gang Sadang Serang No. 75, RT 06/RW 02",Bandung,Jawa Barat,42835,80.1019555,94.810741
ADR00418,"Gang Gang Jend. Sudirman No. 180, RT 01/RW 10",Yogyakarta,DI Yogyakarta,09438,-77.974727,7.014635
ADR00419,"Gang Gang Kutai No. 61, RT 01/RW 02",Yogyakarta,DI Yogyakarta,89830,-57.799311,99.729451
ADR00420,"Gang Jalan Jayawijaya No. 197, RT 12/RW 02",Yogyakarta,DI Yogyakarta,75393,87.0653825,136.721437
ADR00421,"Jl. Gang Cihampelas No. 56, RT 13/RW 10",Bandung,Jawa Barat,00427,-79.309831,136.743468
ADR00422,"Gang Gg. Rumah Sakit No. 122, RT 04/RW 05",Medan,Sumatera Utara,89433,47.953023,166.469615
ADR00423,"Jl. Gg. Lembong No. 63, RT 07/RW 07",Makassar,Sulawesi Selatan,34716,42.985015,89.937235
ADR00424,"Jl. Gg. Cempaka No. 129, RT 01/RW 06",Bandung,Jawa Barat,54452,67.234542,-87.915484
ADR00425,"Jl. Jalan Pasirkoja No. 90, RT 11/RW 10",Jakarta,DKI Jakarta,48087,-20.502944,-4.79126
ADR00426,"Jl. Jl. Suryakencana No. 90, RT 14/RW 07",Makassar,Sulawesi Selatan,10587,14.380066,99.469581
ADR00427,"Jl. Gang Sukabumi No. 192, RT 04/RW 01",Medan,Sumatera Utara,84165,43.7152165,-146.425393
